"Site","IdGenotype","TreeId","Plot","BlockNumber","LineNumber","TreeNumber","PhytomerNumber","ObservationDate","MAP","WholeLeafFreshWeight","RachisLength","RachisFreshWeight","RachisWC","RachisDryWeight","PetioleLength","PetioleFreshWeight","PetioleWC","PetioleDryWeight","NumberOfLeaflets","LeafletsFreshWeight","LeafletsWC","LeafletsDryWeight","AverageLeafletSampleLengthBase","AverageLeafletSampleLengthMidd","AverageLeafletSampleLengthTop","AverageLeafletSampleWidthBase","AverageLeafletSampleWidthMidd","AverageLeafletSampleWidthTop","LW_ratio_base","LW_ratio_midd","LW_ratio_top","AverageleafletAreaBase","AverageleafletAreaMidd","AverageleafletAreaTop","AverageSLABase","AverageSLAMidd","AverageSLATop","LeafArea","LAI"
"PR","GE10","PR_G5-1_2_GE10_28_5","G5-1",2,28,5,234,2023-02-11,153,4.502,495,2.658,0.715542885473475,0.756087010411502,75,1.59,0.749818533752722,0.397788531333172,332,4.502,0.611865258924083,1.74738260432378,59.5,67,80.5,3.4,4.65,5.75,17.5,14.4086021505376,14,141.61,218.085,324.0125,55.029792746114,84.7480569948187,125.911593264249,7.566363,3.4623677088
"PR","GE10","PR_G5-1_2_GE10_28_5","G5-1",2,28,5,257,2024-02-10,165,5.27,555,3.226,0.697810462978439,0.974863446431556,90,2.402,0.745685173632772,0.610864212934082,349,5.27,0.584320875113947,2.1906289881495,75,77.5,78,3.9,5.35,6.4,19.2307692307692,14.4859813084112,12.1875,204.75,290.2375,349.44,53.8815789473684,76.3782894736842,91.9578947368421,9.82350658333333,4.49523661253333
"PR","GE12","PR_G5-1_2_GE12_29_10","G5-1",2,29,10,12,2014-03-03,46,2.282,321,1.116,0.72754619681994,0.304058444348947,40,0.576,0.75044776119403,0.143742089552239,254,2.282,0.621606648199446,0.863493628808864,61,78,66,2.5,4.55,3.4,24.4,17.1428571428571,19.4117647058824,106.75,248.43,157.08,46.8887262079063,109.120058565154,68.99560761347,4.33713466666667,1.98467282346667
"PR","GE12","PR_G5-1_2_GE12_29_10","G5-1",2,29,10,43,2015-02-13,57,3.33,396,1.708,0.7103889943074,0.49465559772296,53,0.91,0.722895309102206,0.252165268716993,297,3.33,0.607173174872666,1.30811332767402,77.5,89,80.5,2.8,4.6,4,27.6785714285714,19.3478260869565,20.125,151.9,286.58,225.4,49.2382495948136,92.8946515397082,73.063209076175,6.572412,3.0075357312
"PR","GE12","PR_G5-1_2_GE12_29_10","G5-1",2,29,10,71,2016-02-17,69,3.316,457,1.906,0.721196306704135,0.531399839421919,82,1.406,0.754129850172877,0.345693430656934,256,3.316,0.620741862225587,1.25761998485995,78.5,81.5,80,3.1,4.3,4,25.3225806451613,18.953488372093,20,170.345,245.315,224,68.001996007984,97.9301397205589,89.4211576846307,5.458432,2.4977784832
"PR","GE12","PR_G5-1_2_GE12_29_10","G5-1",2,29,10,98,2017-03-03,82,3.63,481,2.136,0.676962899050906,0.690007247627265,72,1.31,0.743983402489626,0.335381742738589,320,3.63,0.581202487906012,1.52023496890118,95.5,90.5,89.5,3.3,4.45,4.5,28.9393939393939,20.3370786516854,19.8888888888889,220.605,281.9075,281.925,72.8069306930693,93.0387788778878,93.0445544554455,8.36733333333333,3.82889173333333
"PR","GE02","PR_G5-1_2_GE02_29_13","G5-1",2,29,13,19,2014-03-03,46,1.496,305,0.732,0.704758190327613,0.216117004680187,40,0.446,0.738700564971752,0.116539548022599,243,1.496,0.617331288343558,0.572472392638037,54,68.5,67.5,2.3,3.75,3.4,23.4782608695652,18.2666666666667,19.8529411764706,86.94,179.8125,160.65,52.2685370741483,108.10370741483,96.5831663326653,3.46196025,1.5841930104
"PR","GE02","PR_G5-1_2_GE02_29_13","G5-1",2,29,13,55,2015-02-13,57,2.3,378,1.25,0.718912312862817,0.351359608921479,56,0.866,0.744502942087334,0.221260452152369,270,2.3,0.616947984843266,0.881019634860489,56.5,67,59.5,2.8,4.5,3.1,20.1785714285714,14.8888888888889,19.1935483870968,110.74,211.05,129.115,59.7517985611511,113.875899280576,69.6663669064748,4.058145,1.857007152
"PR","GE02","PR_G5-1_2_GE02_29_13","G5-1",2,29,13,89,2016-02-17,69,3.006,450,1.746,0.687994864112989,0.54476096725872,75,1.266,0.743613138686131,0.324585766423358,252,3.006,0.619125326370757,1.1449092689295,68,76.5,68,2.8,3.55,3.3,24.2857142857143,21.5492957746479,20.6060606060606,133.28,190.1025,157.08,68.5244215938303,97.7390745501285,80.7609254498715,4.035885,1.846820976
"PR","GE02","PR_G5-1_2_GE02_29_13","G5-1",2,29,13,122,2017-03-03,82,3.572,468,2.018,0.663211492998727,0.679639207128569,84,1.576,0.708225966303271,0.459835877106046,308,3.572,0.587812666311868,1.47233315593401,77.5,85.5,72.5,3.1,4.45,4.5,25,19.2134831460674,16.1111111111111,168.175,266.3325,228.375,65.1420271142673,103.163008392511,88.4602969657844,6.80559366666667,3.11423966186667
"PR","GE02","PR_G5-1_2_GE02_29_14","G5-1",2,29,14,19,2014-03-03,46,1.774,331,0.902,0.706227436823105,0.26498285198556,47,0.622,0.743295019157088,0.159670498084291,275,1.774,0.623429266315363,0.668036481556546,50,69,61.5,2.5,3.8,2.95,20,18.1578947368421,20.8474576271186,87.5,183.54,126.9975,56.5123789020452,118.54036598493,82.0220667384284,3.64867708333333,1.66963463333333
"PR","GE02","PR_G5-1_2_GE02_29_14","G5-1",2,29,14,54,2015-02-13,57,2.616,422,1.548,0.710833775889538,0.447629314922995,59,0.974,0.744912280701754,0.248455438596491,310,2.616,0.617823479005998,0.999773778920309,65.5,80,70.5,2.6,3.75,4,25.1923076923077,21.3333333333333,17.625,119.21,210,197.4,53.457399103139,94.1704035874439,88.5201793721973,5.44163666666667,2.49009293866667
"PR","GE02","PR_G5-1_2_GE02_29_14","G5-1",2,29,14,86,2016-02-17,69,3.212,466,1.832,0.696282679738562,0.556410130718954,82,1.556,0.73117033603708,0.418298957126303,330,3.212,0.610412926391382,1.25135368043088,65.5,71,76.5,2.6,2.9,4.15,25.1923076923077,24.4827586206897,18.433734939759,119.21,144.13,222.2325,54.9354838709677,66.4193548387097,102.411290322581,5.3412975,2.444177736
"PR","GE02","PR_G5-1_2_GE02_29_14","G5-1",2,29,14,117,2017-03-03,82,3.682,475,2.194,0.643340421418906,0.78251111540692,88,1.822,0.731305201177625,0.489561923454367,341,3.682,0.597768073750606,1.48101795245027,77,75,78,2.75,4.75,4.5,28,15.7894736842105,17.3333333333333,148.225,249.375,245.7,53.6399276236429,90.2442702050663,88.9143546441496,7.31217666666667,3.34605204266667
"PR","GE02","PR_G5-1_2_GE02_29_15","G5-1",2,29,15,16,2014-03-03,46,1.856,312,0.952,0.718413320274241,0.268070519098923,39,0.566,0.742508324084351,0.145740288568258,253,1.856,0.591898954703833,0.757435540069686,54.5,67.5,60,2.15,4.25,3.1,25.3488372093023,15.8823529411765,19.3548387096774,82.0225,200.8125,130.2,52.5224119530416,128.588580576307,83.3724653148346,3.48326183333333,1.59394061493333
"PR","GE02","PR_G5-1_2_GE02_29_15","G5-1",2,29,15,48,2015-02-13,57,2.338,376,1.326,0.719525065963061,0.371909762532982,59,0.992,0.754650132860939,0.243387068201949,271,2.338,0.616598480420807,0.896392752776154,63.5,69.5,68.5,2.8,4.3,3.8,22.6785714285714,16.1627906976744,18.0263157894737,124.46,209.195,182.21,56.9176829268293,95.6684451219512,83.327743902439,4.6599805,2.1324070768
"PR","GE02","PR_G5-1_2_GE02_29_15","G5-1",2,29,15,77,2016-02-17,69,3.004,422,1.724,0.723969252271139,0.475877009084556,80,1.528,0.760160786065208,0.366474318892363,286,3.004,0.622493224932249,1.13403035230352,64,73,73,2.75,4.7,4.45,23.2727272727273,15.531914893617,16.4044943820225,123.2,240.17,227.395,53.0653266331658,103.447236180905,97.9447236180904,5.63195966666667,2.57718474346667
"PR","GE02","PR_G5-1_2_GE02_29_15","G5-1",2,29,15,106,2017-03-03,82,3.09,429,1.858,0.685785021662884,0.583811429750361,87,1.644,0.663612065673921,0.553021764032073,302,3.09,0.592513694461351,1.25913268411442,65.5,76,69.5,2.95,4.35,4.5,22.2033898305085,17.4712643678161,15.4444444444444,135.2575,231.42,218.925,60.6082897684839,103.698282300224,98.0993278566094,5.89506516666667,2.69758182026667
"PR","GE03","PR_G5-1_2_GE03_29_18","G5-1",2,29,18,12,2014-03-03,46,3.006,405,1.598,0.682585163960522,0.507228907991086,54,1.084,0.72589217919514,0.297132877752468,259,3.006,0.607503234152652,1.17984527813713,60,80,67.5,2.85,5.2,3.9,21.0526315789474,15.3846153846154,17.3076923076923,119.7,291.2,184.275,47.3434410019776,115.174686882004,72.8839815425181,5.13834416666667,2.35130629066667
"PR","GE03","PR_G5-1_2_GE03_29_18","G5-1",2,29,18,39,2015-02-13,57,3.668,495,2.266,0.70504821327283,0.668360748723766,77,1.572,0.732614555256065,0.420329919137466,293,3.668,0.588798468166587,1.50828721876496,69,83.5,75,3.1,5,4.4,22.258064516129,16.7,17.0454545454545,149.73,292.25,231,52.2922002328289,102.066356228172,80.6752037252619,6.57277133333333,3.00770016213333
"PR","GE03","PR_G5-1_2_GE03_29_18","G5-1",2,29,18,66,2016-02-17,69,5.344,575,3.366,0.7151938177739,0.958657609373053,72,1.806,0.749557522123894,0.452299115044248,315,5.344,0.595437090580529,2.16198418793766,74,87,78,3.6,4.5,3.95,20.5555555555556,19.3333333333333,19.746835443038,186.48,274.05,215.67,62.4723618090452,91.8090452261306,72.251256281407,7.1001,3.24900576
"PR","GE03","PR_G5-1_2_GE03_29_18","G5-1",2,29,18,91,2017-03-03,82,5.918,568,3.762,0.653257650542942,1.30444471865745,76,2.142,0.643950127514877,0.762658826863134,321,5.918,0.599689548120041,2.3690372542256,78.5,85.5,81.5,4.15,5.75,5.4,18.9156626506024,14.8695652173913,15.0925925925926,228.0425,344.1375,308.07,58.9510986643688,88.962731581215,79.6389487289961,9.418675,4.30998568
"PR","GE03","PR_G5-1_2_GE03_29_18","G5-1",2,29,18,114,2018-02-13,93,6.154,606,4.052,0.703880338174724,1.19987686971602,82,2.352,0.742956977506006,0.604565188905875,325,6.154,0.585129523432865,2.55311291279415,72,87.5,75.5,3.3,4.95,5.6,21.8181818181818,17.6767676767677,13.4821428571429,166.32,303.1875,295.96,47.5653002859867,86.7075786463298,84.6406101048618,8.29256458333333,3.79467755333333
"PR","GE03","PR_G5-1_2_GE03_29_18","G5-1",2,29,18,136,2019-02-21,105,7.302,627,4.768,0.703717802309352,1.41267351858901,83,2.58,0.750230131942314,0.644406259588831,312,7.302,0.569856370080209,3.14090878567431,66,86,78,3.1,5.2,5.7,21.2903225806452,16.5384615384615,13.6842105263158,143.22,313.04,311.22,37.2645273200347,81.4501300954033,80.9765828274068,7.981792,3.6524680192
"PR","GE03","PR_G5-1_2_GE03_29_18","G5-1",2,29,18,159,2020-02-22,117,7.978,680,5.374,0.704078638497653,1.59028139671362,72,2.448,0.747727515773714,0.617563041385948,328,7.978,0.581356949864905,3.33993425397778,72,96,86,3.6,5.55,7,20,17.2972972972973,12.2857142857143,181.44,372.96,421.4,39.0333452850484,80.2352097525995,90.6561491574041,10.6687466666667,4.88201847466667
"PR","GE03","PR_G5-1_2_GE03_29_18","G5-1",2,29,18,180,2021-02-13,129,8.618,700,5.806,0.705562114653024,1.70950636232454,75,2.572,0.72984441301273,0.694840169731259,343,8.618,0.482557109969896,4.45932282627944,70.5,96,88.5,3.4,5.1,5.45,20.7352941176471,18.8235294117647,16.2385321100917,167.79,342.72,337.6275,34.4537987679671,70.3737166324435,69.3280287474333,9.69703875,4.437364932
"PR","GE03","PR_G5-1_2_GE03_29_18","G5-1",2,29,18,200,2022-02-12,141,9.16,664,5.968,0.711270767849124,1.72313605747643,80,2.764,0.742472073822244,0.711807187955318,366,9.16,0.576829859428017,3.87623848763936,85.5,90.5,84,3.6,5.8,5.9,23.75,15.6034482758621,14.2372881355932,215.46,367.43,346.92,49.360824742268,84.176403207331,79.4776632302406,11.343682,5.1908688832
"PR","GE03","PR_G5-1_2_GE03_29_18","G5-1",2,29,18,244,2024-02-10,165,8.238,634,5.52,0.80980666200792,1.04986722571628,79,2.836,0.805265617697461,0.552266708210002,354,8.238,0.597728278507155,3.31391444165806,77.5,88,90,3.85,5.6,7,20.1298701298701,15.7142857142857,12.8571428571429,208.8625,344.96,441,45.9543454345434,75.8987898789879,97.029702970297,11.7389055,5.3717231568
"PR","GE03","PR_G5-1_2_GE03_29_19","G5-1",2,29,19,13,2014-03-03,46,2.41,388,1.23,0.678302532511978,0.395687885010267,54,0.828,0.725714285714286,0.227108571428571,264,2.41,0.607763975155279,0.945288819875777,64.5,80.5,61,2.5,4.1,3.3,25.8,19.6341463414634,18.4848484848485,112.875,231.035,140.91,53.6223277909739,109.755344418052,66.9406175771971,4.266416,1.9523119616
"PR","GE03","PR_G5-1_2_GE03_29_19","G5-1",2,29,19,42,2015-02-14,57,2.992,468,1.728,0.704925053533191,0.509889507494647,68,1.122,0.743449354712554,0.287849824012515,284,2.992,0.592894583576005,1.21805940594059,75,91.5,66.5,2.6,4.2,3.3,28.8461538461538,21.7857142857143,20.1515151515152,136.5,269.01,153.615,58.5836909871245,115.454935622318,65.9291845493562,5.29305,2.42209968
"PR","GE03","PR_G5-1_2_GE03_29_19","G5-1",2,29,19,95,2017-03-03,82,4.334,535,2.626,0.701604278074866,0.783587165775401,100,2.07,0.741642323920805,0.534800389483934,319,4.334,0.582157586281745,1.81092902105492,84.5,90,83.5,3.2,5,4,26.40625,18,20.875,189.28,315,233.8,58.9963636363636,98.1818181818182,72.8727272727273,7.84825066666667,3.59135950506667
"PR","GE03","PR_G5-1_2_GE03_29_19","G5-1",2,29,19,117,2018-02-13,93,4.858,577,3.014,0.679160839160839,0.96700923076923,100,2.22,0.730218068535826,0.598915887850467,327,4.858,0.573552962708762,2.07167970716083,73.5,90,88,2.6,4.4,4.3,28.2692307692308,20.4545454545455,20.4651162790698,133.77,277.2,264.88,43.0590128755365,89.2274678111588,85.2618025751073,7.366765,3.371031664
"PR","GE03","PR_G5-1_2_GE03_29_19","G5-1",2,29,19,141,2019-02-21,105,5.517,589,3.44,0.695775116433799,1.04653359946773,92,2.246,0.745969498910675,0.570552505446623,376,5.517,0.597763131615738,2.21914080287597,72,94.5,75,2.85,4.6,5,25.2631578947368,20.5434782608696,15,143.64,304.29,262.5,42.7924528301887,90.6524329692155,78.2025819265144,8.904056,4.0744960256
"PR","GE03","PR_G5-1_2_GE03_29_19","G5-1",2,29,19,164,2020-02-22,117,6.526,625,4.228,0.700705408128989,1.26541753443063,97,2.736,0.74425598460243,0.699715626127752,332,6.526,0.587159015302728,2.6942002661344,79,94,94.5,3.45,4.9,5.6,22.8985507246377,19.1836734693878,16.875,190.785,322.42,370.44,46.1204673650282,77.941982272361,89.5503626107977,9.77900466666667,4.47487253546667
"PR","GE03","PR_G5-1_2_GE03_29_19","G5-1",2,29,19,186,2021-02-13,129,6.944,665,4.624,0.714623757690487,1.31957974443919,94,2.48,0.747186681054417,0.626977030985047,333,6.944,0.59039027982327,2.84432989690722,62.5,94,94.5,2.55,4.45,5.45,24.5098039215686,21.123595505618,17.3394495412844,111.5625,292.81,360.5175,30.0842696629213,78.96,97.218202247191,8.490279,3.8851516704
"PR","GE03","PR_G5-1_2_GE03_29_19","G5-1",2,29,19,206,2022-02-12,141,6.768,620,4.218,0.694080996884735,1.29036635514019,90,2.23,0.755596442808954,0.545019932536032,341,6.768,0.583652618135377,2.81783908045977,77,98,95,3.2,5,5.25,24.0625,19.6,18.0952380952381,172.48,343,349.125,45.3496932515337,90.1840490797546,91.7944785276074,9.82767683333333,4.49714491893333
"PR","GE03","PR_G5-1_2_GE03_29_19","G5-1",2,29,19,227,2023-02-11,153,7.588,645,4.858,0.692681958097508,1.49295104756231,80,2.312,0.736799893062425,0.608518647239674,347,7.588,0.584535898806342,3.15254159985747,72,99,101.5,3,4.25,5.6,24,23.2941176470588,18.125,151.2,294.525,397.88,38.9022298456261,75.7783018867924,102.370497427101,9.75769783333333,4.46512252853333
"PR","GE03","PR_G5-1_2_GE03_29_19","G5-1",2,29,19,248,2024-02-10,165,8.204,624,7.096,0.723304473304473,1.96343145743146,112,3.186,0.660405585106383,1.08194780585106,353,8.204,0.590982286634461,3.35558132045089,88,100,99.5,3.55,5.5,5.85,24.7887323943662,18.1818181818182,17.008547008547,218.68,385,407.4525,51.6566929133858,90.9448818897638,96.2486220472441,11.8976590833333,5.44436879653333
"PR","GE03","PR_G5-1_2_GE03_29_20","G5-1",2,29,20,16,2014-03-03,46,2.388,375,1.242,0.680761781794706,0.396493867010975,48,0.826,0.725861232411451,0.226438622028142,244,2.388,0.616233254531127,0.916434988179669,63.5,79.5,70.5,2.75,4.8,3.5,23.0909090909091,16.5625,20.1428571428571,122.2375,267.12,172.725,50.200205338809,109.700205338809,70.9342915811088,4.57160433333333,2.09196614293333
"PR","GE03","PR_G5-1_2_GE03_29_20","G5-1",2,29,20,45,2015-02-14,57,2.078,444,1.582,0.710421077393554,0.458113855563397,68,1.1,0.742585551330799,0.283155893536122,265,2.078,0.610215871085436,0.809971419884463,56,84,71.5,2.2,4.3,3.3,25.4545454545455,19.5348837209302,21.6666666666667,86.24,252.84,165.165,40.3619344773791,118.333853354134,77.3003120124805,4.45416416666667,2.03822552266667
"PR","GE03","PR_G5-1_2_GE03_29_20","G5-1",2,29,20,72,2016-02-18,69,3.486,485,2.13,0.716412801642992,0.604040732500428,72,1.412,0.7432,0.3626016,292,3.486,0.611993363356246,1.35259113534013,69,83,83,2.7,4.35,5,25.5555555555556,19.0804597701149,16.6,130.41,252.735,290.5,47.7984117287721,92.6334758704948,106.475259621258,6.55681133333333,3.00039686613333
"PR","GE03","PR_G5-1_2_GE03_29_20","G5-1",2,29,20,98,2017-03-04,82,3.674,508,2.322,0.700582524271845,0.695247378640777,88,1.718,0.729734275142953,0.464316515304406,300,3.674,0.58780127889818,1.51441810132809,64,77,67,2.85,5,4.3,22.4561403508772,15.4,15.5813953488372,127.68,269.5,201.67,45.708830548926,96.4797136038186,72.1968973747016,5.9885,2.7403376
"PR","GE03","PR_G5-1_2_GE03_29_20","G5-1",2,29,20,121,2018-02-13,93,4.326,533,2.69,0.689291101055807,0.835806938159879,79,1.798,0.739442231075697,0.468482868525896,296,4.326,0.59524424915999,1.75097337813388,60,81.5,73.5,2.7,4.6,3.85,22.2222222222222,17.7173913043478,19.0909090909091,113.4,262.43,198.0825,43.448275862069,100.547892720306,75.8936781609195,5.66260333333333,2.59120728533333
"PR","GE03","PR_G5-1_2_GE03_29_20","G5-1",2,29,20,144,2019-02-21,105,4.908,550,2.906,0.680979479220555,0.927073633385067,77,1.762,0.741119221411192,0.456147931873479,293,4.908,0.585349901896664,2.03510268149117,56,87.5,90,2.5,4.55,4.9,22.4,19.2307692307692,18.3673469387755,98,278.6875,308.7,30.9148264984227,87.9140378548896,97.3817034700316,6.69395125,3.063152092
"PR","GE03","PR_G5-1_2_GE03_29_20","G5-1",2,29,20,166,2020-02-22,117,5.366,590,3.36,0.679360403955397,1.07734904270987,78,2.012,0.744226405019357,0.514616473101055,301,5.366,0.589100817438692,2.20488501362398,66,91,92,3.2,4.75,5.2,20.625,19.1578947368421,17.6923076923077,147.84,302.575,334.88,39.2148541114058,80.2586206896552,88.8275862068966,7.8791265,3.6054882864
"PR","GE03","PR_G5-1_2_GE03_29_20","G5-1",2,29,20,188,2021-02-13,129,6.156,635,4.096,0.68727789623312,1.28090973702914,81,2.434,0.73006037496028,0.657033047346679,311,6.156,0.58133102852204,2.57732618841832,61.5,92,84.5,2.4,5.9,5.75,25.625,15.5932203389831,14.695652173913,103.32,379.96,340.1125,25.5953757225434,94.1271676300578,84.2557803468208,8.53583558333333,3.90599836293333
"PR","GE03","PR_G5-1_2_GE03_29_20","G5-1",2,29,20,208,2022-02-12,141,5.658,587,3.564,0.694577080491132,1.0885272851296,87,2.018,0.740003374388392,0.524673190484225,352,5.658,0.58813056379822,2.33035727002967,71,80.5,94.5,3.1,5,5.25,22.9032258064516,16.1,18,154.07,281.75,347.2875,44.4005763688761,81.1959654178674,100.082853025937,9.18846133333333,4.20463990613333
"PR","GE03","PR_G5-1_2_GE03_29_20","G5-1",2,29,20,229,2023-02-11,153,6.2,615,3.884,0.696160612646176,1.18011218048225,68,1.752,0.745421547599406,0.446021448605841,323,6.2,0.596275752773376,2.50309033280507,63,86.5,101,2.85,4.2,5.75,22.1052631578947,20.5952380952381,17.5652173913043,125.685,254.31,406.525,37.0024533856722,74.8704612365064,119.683513248283,8.46819866666667,3.87504770986667
"PR","GE03","PR_G5-1_2_GE03_29_20","G5-1",2,29,20,250,2024-02-10,165,6.71,595,5.986,0.784530386740331,1.28980110497238,81,2.328,0.764247150569886,0.548832633473305,317,6.71,0.607780805328489,2.63179079624584,75,94.5,94.5,3.45,5.25,5.9,21.7391304347826,18,16.0169491525424,181.125,347.2875,390.285,41.9432651485913,80.4216518718641,90.3786182940949,9.70757025,4.4421841464
"PR","GE09","PR_G5-1_2_GE09_29_25","G5-1",2,29,25,19,2014-03-03,46,2.144,365,1.012,0.686979560938683,0.316776684330053,50,0.682,0.694061187762448,0.208650269946011,259,2.144,0.609060402684564,0.838174496644295,52,87,66,2.25,4.3,3.1,23.1111111111111,20.2325581395349,21.2903225806452,81.9,261.87,143.22,42.1802575107296,134.868669527897,73.7613733905579,4.204347,1.9239091872
"PR","GE09","PR_G5-1_2_GE09_29_25","G5-1",2,29,25,52,2015-02-14,57,2.678,440,1.368,0.70323084940073,0.405980198019802,70,1.13,0.73794382617912,0.296123476417594,294,2.678,0.608090698273641,1.04953311002319,68.5,89.5,71.5,2.75,5,3.9,24.9090909090909,17.9,18.3333333333333,131.8625,313.25,195.195,52.016765285996,123.570019723866,77,6.2750135,2.8714461776
"PR","GE09","PR_G5-1_2_GE09_29_25","G5-1",2,29,25,81,2016-02-18,69,3.908,490,2.104,0.723364485981308,0.582041121495327,85,1.686,0.747347740667976,0.425971709233792,324,3.908,0.612536906654554,1.514205768794,78,93,76,3.2,5.7,3.8,24.375,16.3157894736842,20,174.72,371.07,202.16,61.4490035169988,130.505275498242,71.0996483001172,8.07786,3.696428736
"PR","GE09","PR_G5-1_2_GE09_29_25","G5-1",2,29,25,108,2017-03-04,82,4.026,494,2.338,0.705852067959499,0.687717865110692,95,2.042,0.734342739160358,0.542472126634549,358,4.026,0.589451176051319,1.65286956521739,78.5,90,77,3.25,4.75,4.3,24.1538461538462,18.9473684210526,17.906976744186,178.5875,299.25,231.77,62.0095486111111,103.90625,80.4756944444444,8.46798283333333,3.87494894453333
"PR","GE10","PR_G5-1_2_GE10_29_3","G5-1",2,29,3,10,2014-03-01,46,2.014,338,0.842,0.692901979719942,0.258576533075809,24,0.474,0.721691678035471,0.131918144611187,242,2.014,0.646793134598013,0.711358626919602,60.5,68.5,57,2.2,4.6,3.55,27.5,14.8913043478261,16.056338028169,93.17,220.57,141.645,47.6572890025576,112.823529411765,72.4526854219949,3.673439,1.6809656864
"PR","GE10","PR_G5-1_2_GE10_29_3","G5-1",2,29,3,37,2015-02-13,57,2.434,397,1.174,0.7,0.3522,56,0.8,0.758329987956644,0.193336009634685,274,2.434,0.649683210137276,0.852671066525871,63.5,77,60.5,2.6,4.85,3.9,24.4230769230769,15.8762886597938,15.5128205128205,115.57,261.415,165.165,52.2547098718915,118.198191409194,74.6789751318764,4.95163666666667,2.26586893866667
"PR","GE10","PR_G5-1_2_GE10_29_3","G5-1",2,29,3,65,2016-02-17,69,3.09,460,1.678,0.725402322265227,0.460774903238949,60,0.916,0.758201357466063,0.221487556561086,298,3.09,0.644582043343653,1.09824148606811,65,67.5,62,3.1,3.5,3.9,20.9677419354839,19.2857142857143,15.8974358974359,141.05,165.375,169.26,73.7195121951219,86.4329268292683,88.4634146341463,4.72513766666667,2.16222299626667
